mixture_path,vocals_path,drums_path,bass_path,other_path,duration
Datasets\Db2\Db_110\mixture.wav,Datasets\Db2\Db_110\vocals.wav,Datasets\Db2\Db_110\drums.wav,Datasets\Db2\Db_110\bass.wav,Datasets\Db2\Db_110\other.wav,199.2682993197279
Datasets\Db1\Db_032\mixture.wav,Datasets\Db1\Db_032\vocals.wav,Datasets\Db1\Db_032\drums.wav,Datasets\Db1\Db_032\bass.wav,Datasets\Db1\Db_032\other.wav,180.41904761904763
Datasets\Db1\Db_061\mixture.wav,Datasets\Db1\Db_061\vocals.wav,Datasets\Db1\Db_061\drums.wav,Datasets\Db1\Db_061\bass.wav,Datasets\Db1\Db_061\other.wav,374.78401360544217
Datasets\Db1\Db_040\mixture.wav,Datasets\Db1\Db_040\vocals.wav,Datasets\Db1\Db_040\drums.wav,Datasets\Db1\Db_040\bass.wav,Datasets\Db1\Db_040\other.wav,133.18401360544215
Datasets\Db2\Db_220\mixture.wav,Datasets\Db2\Db_220\vocals.wav,Datasets\Db2\Db_220\drums.wav,Datasets\Db2\Db_220\bass.wav,Datasets\Db2\Db_220\other.wav,299.01297052154194
Datasets\Db3\Db_097\mixture.wav,Datasets\Db3\Db_097\vocals.wav,Datasets\Db3\Db_097\drums.wav,Datasets\Db3\Db_097\bass.wav,Datasets\Db3\Db_097\other.wav,76.19448979591837
Datasets\Db1\Db_046\mixture.wav,Datasets\Db1\Db_046\vocals.wav,Datasets\Db1\Db_046\drums.wav,Datasets\Db1\Db_046\bass.wav,Datasets\Db1\Db_046\other.wav,344.8320181405896
Datasets\Db4\Db_005\mixture.wav,Datasets\Db4\Db_005\vocals.wav,Datasets\Db4\Db_005\drums.wav,Datasets\Db4\Db_005\bass.wav,Datasets\Db4\Db_005\other.wav,491.70698412698414
Datasets\Db2\Db_047\mixture.wav,Datasets\Db2\Db_047\vocals.wav,Datasets\Db2\Db_047\drums.wav,Datasets\Db2\Db_047\bass.wav,Datasets\Db2\Db_047\other.wav,224.44444444444449
Datasets\Db1\Db_009\mixture.wav,Datasets\Db1\Db_009\vocals.wav,Datasets\Db1\Db_009\drums.wav,Datasets\Db1\Db_009\bass.wav,Datasets\Db1\Db_009\other.wav,225.88371882086167
Datasets\Db4\Db_002\mixture.wav,Datasets\Db4\Db_002\vocals.wav,Datasets\Db4\Db_002\drums.wav,Datasets\Db4\Db_002\bass.wav,Datasets\Db4\Db_002\other.wav,140.85897959183674
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db2\Db_146\mixture.wav,Datasets\Db2\Db_146\vocals.wav,Datasets\Db2\Db_146\drums.wav,Datasets\Db2\Db_146\bass.wav,Datasets\Db2\Db_146\other.wav,117.705873015873
Datasets\Db2\Db_017\mixture.wav,Datasets\Db2\Db_017\vocals.wav,Datasets\Db2\Db_017\drums.wav,Datasets\Db2\Db_017\bass.wav,Datasets\Db2\Db_017\other.wav,89.4
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db1\Db_034\mixture.wav,Datasets\Db1\Db_034\vocals.wav,Datasets\Db1\Db_034\drums.wav,Datasets\Db1\Db_034\bass.wav,Datasets\Db1\Db_034\other.wav,379.2360770975056
Datasets\Db2\Db_202\mixture.wav,Datasets\Db2\Db_202\vocals.wav,Datasets\Db2\Db_202\drums.wav,Datasets\Db2\Db_202\bass.wav,Datasets\Db2\Db_202\other.wav,288.0
Datasets\Db2\Db_204\mixture.wav,Datasets\Db2\Db_204\vocals.wav,Datasets\Db2\Db_204\drums.wav,Datasets\Db2\Db_204\bass.wav,Datasets\Db2\Db_204\other.wav,206.0
Datasets\Db3\Db_077\mixture.wav,Datasets\Db3\Db_077\vocals.wav,Datasets\Db3\Db_077\drums.wav,Datasets\Db3\Db_077\bass.wav,Datasets\Db3\Db_077\other.wav,198.8571428571429
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db1\Db_048\mixture.wav,Datasets\Db1\Db_048\vocals.wav,Datasets\Db1\Db_048\drums.wav,Datasets\Db1\Db_048\bass.wav,Datasets\Db1\Db_048\other.wav,501.5893424036281
Datasets\Db3\Db_026\mixture.wav,Datasets\Db3\Db_026\vocals.wav,Datasets\Db3\Db_026\drums.wav,Datasets\Db3\Db_026\bass.wav,Datasets\Db3\Db_026\other.wav,250.21875283446715
Datasets\Db4\Db_005\mixture.wav,Datasets\Db4\Db_005\vocals.wav,Datasets\Db4\Db_005\drums.wav,Datasets\Db4\Db_005\bass.wav,Datasets\Db4\Db_005\other.wav,491.70698412698414
Datasets\Db1\Db_046\mixture.wav,Datasets\Db1\Db_046\vocals.wav,Datasets\Db1\Db_046\drums.wav,Datasets\Db1\Db_046\bass.wav,Datasets\Db1\Db_046\other.wav,344.8320181405896
Datasets\Db1\Db_001\mixture.wav,Datasets\Db1\Db_001\vocals.wav,Datasets\Db1\Db_001\drums.wav,Datasets\Db1\Db_001\bass.wav,Datasets\Db1\Db_001\other.wav,362.6666666666667
Datasets\Db3\Db_000\mixture.wav,Datasets\Db3\Db_000\vocals.wav,Datasets\Db3\Db_000\drums.wav,Datasets\Db3\Db_000\bass.wav,Datasets\Db3\Db_000\other.wav,171.4401814058957
Datasets\Db1\Db_032\mixture.wav,Datasets\Db1\Db_032\vocals.wav,Datasets\Db1\Db_032\drums.wav,Datasets\Db1\Db_032\bass.wav,Datasets\Db1\Db_032\other.wav,180.41904761904763
Datasets\Db2\Db_230\mixture.wav,Datasets\Db2\Db_230\vocals.wav,Datasets\Db2\Db_230\drums.wav,Datasets\Db2\Db_230\bass.wav,Datasets\Db2\Db_230\other.wav,240.3333333333333
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db2\Db_073\mixture.wav,Datasets\Db2\Db_073\vocals.wav,Datasets\Db2\Db_073\drums.wav,Datasets\Db2\Db_073\bass.wav,Datasets\Db2\Db_073\other.wav,219.6521768707483
Datasets\Db3\Db_084\mixture.wav,Datasets\Db3\Db_084\vocals.wav,Datasets\Db3\Db_084\drums.wav,Datasets\Db3\Db_084\bass.wav,Datasets\Db3\Db_084\other.wav,17.45487528344671
Datasets\Db2\Db_049\mixture.wav,Datasets\Db2\Db_049\vocals.wav,Datasets\Db2\Db_049\drums.wav,Datasets\Db2\Db_049\bass.wav,Datasets\Db2\Db_049\other.wav,314.0
Datasets\Db4\Db_006\mixture.wav,Datasets\Db4\Db_006\vocals.wav,Datasets\Db4\Db_006\drums.wav,Datasets\Db4\Db_006\bass.wav,Datasets\Db4\Db_006\other.wav,172.81698412698412
Datasets\Db1\Db_019\mixture.wav,Datasets\Db1\Db_019\vocals.wav,Datasets\Db1\Db_019\drums.wav,Datasets\Db1\Db_019\bass.wav,Datasets\Db1\Db_019\other.wav,205.8216780045352
Datasets\Db1\Db_008\mixture.wav,Datasets\Db1\Db_008\vocals.wav,Datasets\Db1\Db_008\drums.wav,Datasets\Db1\Db_008\bass.wav,Datasets\Db1\Db_008\other.wav,328.9307256235828
Datasets\Db2\Db_163\mixture.wav,Datasets\Db2\Db_163\vocals.wav,Datasets\Db2\Db_163\drums.wav,Datasets\Db2\Db_163\bass.wav,Datasets\Db2\Db_163\other.wav,163.14895691609976
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db4\Db_008\mixture.wav,Datasets\Db4\Db_008\vocals.wav,Datasets\Db4\Db_008\drums.wav,Datasets\Db4\Db_008\bass.wav,Datasets\Db4\Db_008\other.wav,169.2409977324263
Datasets\Db1\Db_004\mixture.wav,Datasets\Db1\Db_004\vocals.wav,Datasets\Db1\Db_004\drums.wav,Datasets\Db1\Db_004\bass.wav,Datasets\Db1\Db_004\other.wav,269.8465986394558
Datasets\Db2\Db_186\mixture.wav,Datasets\Db2\Db_186\vocals.wav,Datasets\Db2\Db_186\drums.wav,Datasets\Db2\Db_186\bass.wav,Datasets\Db2\Db_186\other.wav,270.25
Datasets\Db2\Db_209\mixture.wav,Datasets\Db2\Db_209\vocals.wav,Datasets\Db2\Db_209\drums.wav,Datasets\Db2\Db_209\bass.wav,Datasets\Db2\Db_209\other.wav,250.0
Datasets\Db1\Db_040\mixture.wav,Datasets\Db1\Db_040\vocals.wav,Datasets\Db1\Db_040\drums.wav,Datasets\Db1\Db_040\bass.wav,Datasets\Db1\Db_040\other.wav,133.18401360544215
Datasets\Db3\Db_076\mixture.wav,Datasets\Db3\Db_076\vocals.wav,Datasets\Db3\Db_076\drums.wav,Datasets\Db3\Db_076\bass.wav,Datasets\Db3\Db_076\other.wav,412.713514739229
Datasets\Db4\Db_008\mixture.wav,Datasets\Db4\Db_008\vocals.wav,Datasets\Db4\Db_008\drums.wav,Datasets\Db4\Db_008\bass.wav,Datasets\Db4\Db_008\other.wav,169.2409977324263
Datasets\Db4\Db_008\mixture.wav,Datasets\Db4\Db_008\vocals.wav,Datasets\Db4\Db_008\drums.wav,Datasets\Db4\Db_008\bass.wav,Datasets\Db4\Db_008\other.wav,169.2409977324263
Datasets\Db1\Db_057\mixture.wav,Datasets\Db1\Db_057\vocals.wav,Datasets\Db1\Db_057\drums.wav,Datasets\Db1\Db_057\bass.wav,Datasets\Db1\Db_057\other.wav,385.560566893424
Datasets\Db4\Db_003\mixture.wav,Datasets\Db4\Db_003\vocals.wav,Datasets\Db4\Db_003\drums.wav,Datasets\Db4\Db_003\bass.wav,Datasets\Db4\Db_003\other.wav,223.6549886621316
Datasets\Db2\Db_035\mixture.wav,Datasets\Db2\Db_035\vocals.wav,Datasets\Db2\Db_035\drums.wav,Datasets\Db2\Db_035\bass.wav,Datasets\Db2\Db_035\other.wav,300.0
Datasets\Db2\Db_212\mixture.wav,Datasets\Db2\Db_212\vocals.wav,Datasets\Db2\Db_212\drums.wav,Datasets\Db2\Db_212\bass.wav,Datasets\Db2\Db_212\other.wav,244.2463492063492
Datasets\Db2\Db_177\mixture.wav,Datasets\Db2\Db_177\vocals.wav,Datasets\Db2\Db_177\drums.wav,Datasets\Db2\Db_177\bass.wav,Datasets\Db2\Db_177\other.wav,271.0332653061225
Datasets\Db4\Db_002\mixture.wav,Datasets\Db4\Db_002\vocals.wav,Datasets\Db4\Db_002\drums.wav,Datasets\Db4\Db_002\bass.wav,Datasets\Db4\Db_002\other.wav,140.85897959183674
Datasets\Db4\Db_006\mixture.wav,Datasets\Db4\Db_006\vocals.wav,Datasets\Db4\Db_006\drums.wav,Datasets\Db4\Db_006\bass.wav,Datasets\Db4\Db_006\other.wav,172.81698412698412
Datasets\Db1\Db_066\mixture.wav,Datasets\Db1\Db_066\vocals.wav,Datasets\Db1\Db_066\drums.wav,Datasets\Db1\Db_066\bass.wav,Datasets\Db1\Db_066\other.wav,304.78603174603177
Datasets\Db3\Db_144\mixture.wav,Datasets\Db3\Db_144\vocals.wav,Datasets\Db3\Db_144\drums.wav,Datasets\Db3\Db_144\bass.wav,Datasets\Db3\Db_144\other.wav,239.11607709750567
Datasets\Db1\Db_034\mixture.wav,Datasets\Db1\Db_034\vocals.wav,Datasets\Db1\Db_034\drums.wav,Datasets\Db1\Db_034\bass.wav,Datasets\Db1\Db_034\other.wav,379.2360770975056
Datasets\Db4\Db_004\mixture.wav,Datasets\Db4\Db_004\vocals.wav,Datasets\Db4\Db_004\drums.wav,Datasets\Db4\Db_004\bass.wav,Datasets\Db4\Db_004\other.wav,174.58
Datasets\Db1\Db_070\mixture.wav,Datasets\Db1\Db_070\vocals.wav,Datasets\Db1\Db_070\drums.wav,Datasets\Db1\Db_070\bass.wav,Datasets\Db1\Db_070\other.wav,92.0
Datasets\Db2\Db_162\mixture.wav,Datasets\Db2\Db_162\vocals.wav,Datasets\Db2\Db_162\drums.wav,Datasets\Db2\Db_162\bass.wav,Datasets\Db2\Db_162\other.wav,220.9090929705216
Datasets\Db4\Db_005\mixture.wav,Datasets\Db4\Db_005\vocals.wav,Datasets\Db4\Db_005\drums.wav,Datasets\Db4\Db_005\bass.wav,Datasets\Db4\Db_005\other.wav,491.70698412698414
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db1\Db_060\mixture.wav,Datasets\Db1\Db_060\vocals.wav,Datasets\Db1\Db_060\drums.wav,Datasets\Db1\Db_060\bass.wav,Datasets\Db1\Db_060\other.wav,254.67478458049888
Datasets\Db2\Db_217\mixture.wav,Datasets\Db2\Db_217\vocals.wav,Datasets\Db2\Db_217\drums.wav,Datasets\Db2\Db_217\bass.wav,Datasets\Db2\Db_217\other.wav,156.16666666666666
Datasets\Db3\Db_141\mixture.wav,Datasets\Db3\Db_141\vocals.wav,Datasets\Db3\Db_141\drums.wav,Datasets\Db3\Db_141\bass.wav,Datasets\Db3\Db_141\other.wav,187.55786848072563
Datasets\Db1\Db_012\mixture.wav,Datasets\Db1\Db_012\vocals.wav,Datasets\Db1\Db_012\drums.wav,Datasets\Db1\Db_012\bass.wav,Datasets\Db1\Db_012\other.wav,306.2185260770975
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db1\Db_054\mixture.wav,Datasets\Db1\Db_054\vocals.wav,Datasets\Db1\Db_054\drums.wav,Datasets\Db1\Db_054\bass.wav,Datasets\Db1\Db_054\other.wav,556.5263492063492
Datasets\Db1\Db_021\mixture.wav,Datasets\Db1\Db_021\vocals.wav,Datasets\Db1\Db_021\drums.wav,Datasets\Db1\Db_021\bass.wav,Datasets\Db1\Db_021\other.wav,256.0004081632653
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db3\Db_021\mixture.wav,Datasets\Db3\Db_021\vocals.wav,Datasets\Db3\Db_021\drums.wav,Datasets\Db3\Db_021\bass.wav,Datasets\Db3\Db_021\other.wav,146.93587301587303
Datasets\Db3\Db_023\mixture.wav,Datasets\Db3\Db_023\vocals.wav,Datasets\Db3\Db_023\drums.wav,Datasets\Db3\Db_023\bass.wav,Datasets\Db3\Db_023\other.wav,398.7321541950113
Datasets\Db1\Db_038\mixture.wav,Datasets\Db1\Db_038\vocals.wav,Datasets\Db1\Db_038\drums.wav,Datasets\Db1\Db_038\bass.wav,Datasets\Db1\Db_038\other.wav,529.6715419501134
Datasets\Db4\Db_008\mixture.wav,Datasets\Db4\Db_008\vocals.wav,Datasets\Db4\Db_008\drums.wav,Datasets\Db4\Db_008\bass.wav,Datasets\Db4\Db_008\other.wav,169.2409977324263
Datasets\Db1\Db_037\mixture.wav,Datasets\Db1\Db_037\vocals.wav,Datasets\Db1\Db_037\drums.wav,Datasets\Db1\Db_037\bass.wav,Datasets\Db1\Db_037\other.wav,367.8108163265306
Datasets\Db2\Db_172\mixture.wav,Datasets\Db2\Db_172\vocals.wav,Datasets\Db2\Db_172\drums.wav,Datasets\Db2\Db_172\bass.wav,Datasets\Db2\Db_172\other.wav,149.53167800453514
Datasets\Db3\Db_069\mixture.wav,Datasets\Db3\Db_069\vocals.wav,Datasets\Db3\Db_069\drums.wav,Datasets\Db3\Db_069\bass.wav,Datasets\Db3\Db_069\other.wav,281.61160997732424
Datasets\Db4\Db_005\mixture.wav,Datasets\Db4\Db_005\vocals.wav,Datasets\Db4\Db_005\drums.wav,Datasets\Db4\Db_005\bass.wav,Datasets\Db4\Db_005\other.wav,491.70698412698414
Datasets\Db3\Db_011\mixture.wav,Datasets\Db3\Db_011\vocals.wav,Datasets\Db3\Db_011\drums.wav,Datasets\Db3\Db_011\bass.wav,Datasets\Db3\Db_011\other.wav,514.488231292517
Datasets\Db2\Db_167\mixture.wav,Datasets\Db2\Db_167\vocals.wav,Datasets\Db2\Db_167\drums.wav,Datasets\Db2\Db_167\bass.wav,Datasets\Db2\Db_167\other.wav,291.0344897959184
Datasets\Db3\Db_044\mixture.wav,Datasets\Db3\Db_044\vocals.wav,Datasets\Db3\Db_044\drums.wav,Datasets\Db3\Db_044\bass.wav,Datasets\Db3\Db_044\other.wav,315.3437414965986
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db2\Db_116\mixture.wav,Datasets\Db2\Db_116\vocals.wav,Datasets\Db2\Db_116\drums.wav,Datasets\Db2\Db_116\bass.wav,Datasets\Db2\Db_116\other.wav,196.8728571428572
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db1\Db_032\mixture.wav,Datasets\Db1\Db_032\vocals.wav,Datasets\Db1\Db_032\drums.wav,Datasets\Db1\Db_032\bass.wav,Datasets\Db1\Db_032\other.wav,180.41904761904763
Datasets\Db2\Db_134\mixture.wav,Datasets\Db2\Db_134\vocals.wav,Datasets\Db2\Db_134\drums.wav,Datasets\Db2\Db_134\bass.wav,Datasets\Db2\Db_134\other.wav,366.0
Datasets\Db3\Db_089\mixture.wav,Datasets\Db3\Db_089\vocals.wav,Datasets\Db3\Db_089\drums.wav,Datasets\Db3\Db_089\bass.wav,Datasets\Db3\Db_089\other.wav,28.76253968253968
Datasets\Db1\Db_049\mixture.wav,Datasets\Db1\Db_049\vocals.wav,Datasets\Db1\Db_049\drums.wav,Datasets\Db1\Db_049\bass.wav,Datasets\Db1\Db_049\other.wav,404.0
Datasets\Db1\Db_017\mixture.wav,Datasets\Db1\Db_017\vocals.wav,Datasets\Db1\Db_017\drums.wav,Datasets\Db1\Db_017\bass.wav,Datasets\Db1\Db_017\other.wav,113.32267573696146
Datasets\Db2\Db_231\mixture.wav,Datasets\Db2\Db_231\vocals.wav,Datasets\Db2\Db_231\drums.wav,Datasets\Db2\Db_231\bass.wav,Datasets\Db2\Db_231\other.wav,240.3529478458049
Datasets\Db4\Db_006\mixture.wav,Datasets\Db4\Db_006\vocals.wav,Datasets\Db4\Db_006\drums.wav,Datasets\Db4\Db_006\bass.wav,Datasets\Db4\Db_006\other.wav,172.81698412698412
Datasets\Db2\Db_234\mixture.wav,Datasets\Db2\Db_234\vocals.wav,Datasets\Db2\Db_234\drums.wav,Datasets\Db2\Db_234\bass.wav,Datasets\Db2\Db_234\other.wav,186.25
Datasets\Db1\Db_010\mixture.wav,Datasets\Db1\Db_010\vocals.wav,Datasets\Db1\Db_010\drums.wav,Datasets\Db1\Db_010\bass.wav,Datasets\Db1\Db_010\other.wav,583.68
Datasets\Db4\Db_002\mixture.wav,Datasets\Db4\Db_002\vocals.wav,Datasets\Db4\Db_002\drums.wav,Datasets\Db4\Db_002\bass.wav,Datasets\Db4\Db_002\other.wav,140.85897959183674
Datasets\Db3\Db_064\mixture.wav,Datasets\Db3\Db_064\vocals.wav,Datasets\Db3\Db_064\drums.wav,Datasets\Db3\Db_064\bass.wav,Datasets\Db3\Db_064\other.wav,191.65179138322
Datasets\Db4\Db_004\mixture.wav,Datasets\Db4\Db_004\vocals.wav,Datasets\Db4\Db_004\drums.wav,Datasets\Db4\Db_004\bass.wav,Datasets\Db4\Db_004\other.wav,174.58
Datasets\Db2\Db_176\mixture.wav,Datasets\Db2\Db_176\vocals.wav,Datasets\Db2\Db_176\drums.wav,Datasets\Db2\Db_176\bass.wav,Datasets\Db2\Db_176\other.wav,164.32585034013604
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db4\Db_003\mixture.wav,Datasets\Db4\Db_003\vocals.wav,Datasets\Db4\Db_003\drums.wav,Datasets\Db4\Db_003\bass.wav,Datasets\Db4\Db_003\other.wav,223.6549886621316
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db4\Db_002\mixture.wav,Datasets\Db4\Db_002\vocals.wav,Datasets\Db4\Db_002\drums.wav,Datasets\Db4\Db_002\bass.wav,Datasets\Db4\Db_002\other.wav,140.85897959183674
Datasets\Db2\Db_125\mixture.wav,Datasets\Db2\Db_125\vocals.wav,Datasets\Db2\Db_125\drums.wav,Datasets\Db2\Db_125\bass.wav,Datasets\Db2\Db_125\other.wav,146.0
Datasets\Db4\Db_004\mixture.wav,Datasets\Db4\Db_004\vocals.wav,Datasets\Db4\Db_004\drums.wav,Datasets\Db4\Db_004\bass.wav,Datasets\Db4\Db_004\other.wav,174.58
Datasets\Db1\Db_060\mixture.wav,Datasets\Db1\Db_060\vocals.wav,Datasets\Db1\Db_060\drums.wav,Datasets\Db1\Db_060\bass.wav,Datasets\Db1\Db_060\other.wav,254.67478458049888
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db3\Db_052\mixture.wav,Datasets\Db3\Db_052\vocals.wav,Datasets\Db3\Db_052\drums.wav,Datasets\Db3\Db_052\bass.wav,Datasets\Db3\Db_052\other.wav,141.67410430839
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db1\Db_040\mixture.wav,Datasets\Db1\Db_040\vocals.wav,Datasets\Db1\Db_040\drums.wav,Datasets\Db1\Db_040\bass.wav,Datasets\Db1\Db_040\other.wav,133.18401360544215
Datasets\Db3\Db_063\mixture.wav,Datasets\Db3\Db_063\vocals.wav,Datasets\Db3\Db_063\drums.wav,Datasets\Db3\Db_063\bass.wav,Datasets\Db3\Db_063\other.wav,255.5178684807256
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db3\Db_076\mixture.wav,Datasets\Db3\Db_076\vocals.wav,Datasets\Db3\Db_076\drums.wav,Datasets\Db3\Db_076\bass.wav,Datasets\Db3\Db_076\other.wav,412.713514739229
Datasets\Db1\Db_008\mixture.wav,Datasets\Db1\Db_008\vocals.wav,Datasets\Db1\Db_008\drums.wav,Datasets\Db1\Db_008\bass.wav,Datasets\Db1\Db_008\other.wav,328.9307256235828
Datasets\Db4\Db_005\mixture.wav,Datasets\Db4\Db_005\vocals.wav,Datasets\Db4\Db_005\drums.wav,Datasets\Db4\Db_005\bass.wav,Datasets\Db4\Db_005\other.wav,491.70698412698414
Datasets\Db1\Db_073\mixture.wav,Datasets\Db1\Db_073\vocals.wav,Datasets\Db1\Db_073\drums.wav,Datasets\Db1\Db_073\bass.wav,Datasets\Db1\Db_073\other.wav,345.6571882086168
Datasets\Db2\Db_170\mixture.wav,Datasets\Db2\Db_170\vocals.wav,Datasets\Db2\Db_170\drums.wav,Datasets\Db2\Db_170\bass.wav,Datasets\Db2\Db_170\other.wav,238.0
Datasets\Db1\Db_023\mixture.wav,Datasets\Db1\Db_023\vocals.wav,Datasets\Db1\Db_023\drums.wav,Datasets\Db1\Db_023\bass.wav,Datasets\Db1\Db_023\other.wav,475.0
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db3\Db_004\mixture.wav,Datasets\Db3\Db_004\vocals.wav,Datasets\Db3\Db_004\drums.wav,Datasets\Db3\Db_004\bass.wav,Datasets\Db3\Db_004\other.wav,165.69641723356008
Datasets\Db3\Db_110\mixture.wav,Datasets\Db3\Db_110\vocals.wav,Datasets\Db3\Db_110\drums.wav,Datasets\Db3\Db_110\bass.wav,Datasets\Db3\Db_110\other.wav,177.39732426303854
Datasets\Db1\Db_004\mixture.wav,Datasets\Db1\Db_004\vocals.wav,Datasets\Db1\Db_004\drums.wav,Datasets\Db1\Db_004\bass.wav,Datasets\Db1\Db_004\other.wav,269.8465986394558
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db4\Db_006\mixture.wav,Datasets\Db4\Db_006\vocals.wav,Datasets\Db4\Db_006\drums.wav,Datasets\Db4\Db_006\bass.wav,Datasets\Db4\Db_006\other.wav,172.81698412698412
Datasets\Db1\Db_062\mixture.wav,Datasets\Db1\Db_062\vocals.wav,Datasets\Db1\Db_062\drums.wav,Datasets\Db1\Db_062\bass.wav,Datasets\Db1\Db_062\other.wav,336.2133333333333
Datasets\Db1\Db_042\mixture.wav,Datasets\Db1\Db_042\vocals.wav,Datasets\Db1\Db_042\drums.wav,Datasets\Db1\Db_042\bass.wav,Datasets\Db1\Db_042\other.wav,219.939410430839
Datasets\Db3\Db_098\mixture.wav,Datasets\Db3\Db_098\vocals.wav,Datasets\Db3\Db_098\drums.wav,Datasets\Db3\Db_098\bass.wav,Datasets\Db3\Db_098\other.wav,259.7455328798186
Datasets\Db1\Db_033\mixture.wav,Datasets\Db1\Db_033\vocals.wav,Datasets\Db1\Db_033\drums.wav,Datasets\Db1\Db_033\bass.wav,Datasets\Db1\Db_033\other.wav,268.7941950113379
Datasets\Db3\Db_040\mixture.wav,Datasets\Db3\Db_040\vocals.wav,Datasets\Db3\Db_040\drums.wav,Datasets\Db3\Db_040\bass.wav,Datasets\Db3\Db_040\other.wav,257.6323129251701
Datasets\Db1\Db_004\mixture.wav,Datasets\Db1\Db_004\vocals.wav,Datasets\Db1\Db_004\drums.wav,Datasets\Db1\Db_004\bass.wav,Datasets\Db1\Db_004\other.wav,269.8465986394558
Datasets\Db2\Db_014\mixture.wav,Datasets\Db2\Db_014\vocals.wav,Datasets\Db2\Db_014\drums.wav,Datasets\Db2\Db_014\bass.wav,Datasets\Db2\Db_014\other.wav,256.0
Datasets\Db1\Db_030\mixture.wav,Datasets\Db1\Db_030\vocals.wav,Datasets\Db1\Db_030\drums.wav,Datasets\Db1\Db_030\bass.wav,Datasets\Db1\Db_030\other.wav,228.01068027210889
